Date	Item_ID	Dept	Class	Unit_Sold	$_Sold	Total_Cost
8/12/2019	13-31-0101-02	ACCESSORIES	RINGS	1	20	7.119999886
8/12/2019	13-31-0101-03	ACCESSORIES	RINGS	1	20	7.119999886
8/12/2019	13-81-0101-00-00	ESSENTIALS	BODY CARE	1	19	6
8/12/2019	13-82-0101-01-00	ESSENTIALS	BATH	3	78	26.64000034
8/12/2019	14-63-1401-01-00	FITNESS	CYCLING	6	119.9399986	93
8/12/2019	17-24-0103-01-00	FITNESS	LOWER BODY	3	59.96999931	37.80000114
8/12/2019	17-24-0108-11-00	FITNESS	LOWER BODY	2	21.97999954	10.5
8/12/2019	17-24-0109-11-00	FITNESS	LOWER BODY	1	10.98999977	5.760000229
8/12/2019	17-24-0110-11-00	FITNESS	LOWER BODY	2	21.97999954	12.30000019
8/12/2019	17-24-0301-11-00	DISC	DISC	1	6.989999771	2.789999962
8/12/2019	17-26-0001-01-00	FITNESS	WEIGHTS	1	40	11.88000011
8/12/2019	17-26-0002-01-00	FITNESS	WEIGHTS	1	32	12.56999969
8/12/2019	20-87-0001-00	ESSENTIALS	BATH	1	3	0.720000029
8/12/2019	20-87-0001-00	ESSENTIALS	BATH	2	18	5.760000229
8/12/2019	22-82-1301-00-12	ESSENTIALS	BATH	20	599.7999954	318.6000061
8/12/2019	23-82-0101-01-00	ESSENTIALS	BATH	1	42	12.38000011
8/12/2019	23-82-0102-01-00	ESSENTIALS	BATH	2	42	14.85999966
8/12/2019	23-82-1301-01-00	ESSENTIALS	BATH	1	16	4.880000114
8/12/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	1	8	3.707999945
8/12/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	6	179.9399986	110.279995
8/12/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	1	45	16.31999969
8/12/2019	40-33-0001-00-00	GEAR	OUTERWEAR	4	396	143.8800049
8/12/2019	40-51-0001-01-12	ELECTRO	ELECTRO ACCESSORIES	1	99	37.41999817
8/12/2019	42-26-0001-01-00	DISC	DISC	5	119.9499989	85
8/12/2019	42-26-0002-01-00	DISC	DISC	1	23.98999977	15
8/12/2019	42-26-0003-01-00	DISC	DISC	3	71.96999931	45
8/12/2019	43-85-0001-01-00	BEDDING	SHEETS	1	0	92
8/13/2019	01-21-1001-14-12	COSMETICS	MASKS	1	55	17.64999962
8/13/2019	01-21-1002-14-12	COSMETICS	MASKS	1	55	12.64999962
8/13/2019	01-21-1003-14-12	COSMETICS	MASKS	1	55	17.72999954
8/13/2019	01-21-1004-14-12	COSMETICS	MASKS	1	59	20.29999924
8/13/2019	01-21-1005-14-12	COSMETICS	MASKS	2	118	45.29999924
8/13/2019	01-21-1006-15-12	COSMETICS	MASKS	3	165	63.68999863
8/13/2019	01-21-1007-15-12	COSMETICS	MASKS	1	55	21.26000023
8/13/2019	01-21-1011-14-12	COSMETICS	MASKS	1	50	17.64999962
8/13/2019	01-21-1012-14-12	COSMETICS	MASKS	2	130	23.44000053
8/13/2019	01-21-1013-14-12	COSMETICS	MASKS	1	79	19.94000053
8/13/2019	01-21-1015-14-12	COSMETICS	MASKS	1	50	12.75
8/13/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/13/2019	01-21-2005-14-12	COSMETICS	MASKS	1	109	35.40999985
8/13/2019	01-21-2006-14-12	COSMETICS	MASKS	2	158	54.34000015
8/13/2019	01-21-2011-14-12	COSMETICS	MASKS	1	99.98999786	42.16999817
8/13/2019	01-21-2012-14-12	COSMETICS	MASKS	1	75	16.20000076
8/13/2019	01-21-3001-14-12	COSMETICS	MASKS	2	77.98000336	42.86000061
8/13/2019	01-21-4003-14-12	COSMETICS	MASKS	1	59	18.75
8/13/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	27	1346.76004	742.5
8/13/2019	01-24-0203-00-12	FITNESS	LOWER BODY	1	45	16.20999908
8/13/2019	01-24-0304-01-00	DISC	DISC	7	48.9299984	31.28999853
8/13/2019	01-28-1301-03-12	FITNESS	MAT	11	231	78.87000084
8/13/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	6	30	1.5
8/13/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	1	32	5.5
8/13/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	3	17.96999931	6.299999714
8/13/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	10	199.8999977	79.40000057
8/13/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	2	58	12.39999962
8/13/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	11	164.8899975	72.59999895
8/13/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	50	13.14000034
8/13/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
8/13/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	22	5.25
8/13/2019	01-32-0101-01	GEAR	OUTERWEAR	14	129.869997	53.19999933
8/13/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	20	159.7999954	64.00000095
8/13/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	10	89.89999771	43.00000191
8/13/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	17	152.8299961	67.66000032
8/13/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	8	112	22
8/13/2019	02-24-0101-01-00	FITNESS	LOWER BODY	6	113.9399986	60
8/13/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	26	181.739994	45.5
8/13/2019	02-31-0103-01-00	ACCESSORIES	RINGS	16	159.8399963	47.20000076
8/13/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	22	2.049999952
8/13/2019	02-40-0001	SLEEPWEAR	INTIMATES	7	133	31.5
8/13/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	17	2.99000001
8/13/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	16	159.8399963	47.20000076
8/13/2019	02-40-0402-00-00	DISC	DISC	8	87.91999817	30
8/13/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	12	119.8799973	45
8/13/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	1	69.98999786	21.51000023
8/13/2019	02-62-0401-01-12	FITNESS	CYCLING	6	437.9399872	227.0400009
8/13/2019	02-62-1401-01-00	FITNESS	CYCLING	2	58	19.5
8/13/2019	02-63-0403-01-00	FITNESS	CYCLING	4	1579.959961	688
8/13/2019	02-63-1301-01-00	FITNESS	CYCLING	2	70	12.80000019
8/13/2019	02-63-1403-01-00	FITNESS	CYCLING	1	99	32.40000153
8/13/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	1	38.99000168	12
8/13/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	12	599.8800201	227.4000092
8/13/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	2	218	66.30000305
8/13/2019	02-72-0101-01-00	ACCESSORIES	IMPULSE	2	58	11.19999981
8/13/2019	02-73-0002-01-00	ACCESSORIES	BELTS	2	90	22
8/13/2019	02-73-1302-01-00	ACCESSORIES	BELTS	1	3.99000001	1.399999976
8/13/2019	02-73-1401-01-12	ACCESSORIES	BELTS	3	78	18
8/13/2019	02-73-1402-01-12	ACCESSORIES	BELTS	3	180	50.39999771
8/13/2019	02-73-1403-01-00	DISC	DISC	7	55.9299984	29.75
8/13/2019	02-74-0401-01-00	ACCESSORIES	IMPULSE	8	96	12
8/13/2019	02-74-0402-01-00	ACCESSORIES	IMPULSE	3	57	21
8/13/2019	02-74-0403-01-00	ACCESSORIES	IMPULSE	2	120	29.20000076
8/13/2019	02-74-0405-01	ACCESSORIES	IMPULSE	3	57	13.04999971
8/13/2019	02-74-1201-00-00	DISC	DISC	6	77.93999863	33
8/13/2019	02-74-1301-01-00	DISC	DISC	1	9.989999771	8.25
8/13/2019	02-74-1302-01-13	ACCESSORIES	IMPULSE	2	70	16.20000076
8/13/2019	02-81-0001-00-00	ESSENTIALS	BODY CARE	2	36	11
8/13/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	3	81	16.04999971
8/13/2019	03-22-0003-01-03	FITNESS	APPAREL	7	833	262.5
8/13/2019	03-22-0004	DISC	DISC	2	99.98000336	46.90000153
8/13/2019	03-22-0004	DISC	DISC	19	759.8100319	418
8/13/2019	03-22-0101-01-00	FITNESS	APPAREL	1	99	30
8/13/2019	03-22-0103-01-12	FITNESS	APPAREL	5	199.9600067	120.7999992
8/13/2019	03-22-0110-11-00	DISC	DISC	29	2321.729942	1392
8/13/2019	03-24-0107-01-00	FITNESS	APPAREL	14	419.8599968	273
8/13/2019	03-24-0301-00-12	FITNESS	LOWER BODY	6	137.9399986	64.80000114
8/13/2019	03-24-0302-01-00	FITNESS	LOWER BODY	7	132.9299984	73.5
8/13/2019	03-25-0001-01-00	COSMETICS	MASKS	7	314.9300117	126
8/13/2019	03-25-0002-01-00	FITNESS	LOWER BODY	5	199.9500084	81.00000381
8/13/2019	03-25-0003-01-00	COSMETICS	MASKS	2	89.98000336	36
8/13/2019	03-26-0002-00-00	DISC	DISC	9	251.9099979	189
8/13/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	20	4
8/13/2019	03-32-0402-00-00	GEAR	OUTERWEAR	9	359.9100151	119.1599979
8/13/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	129	40.16999817
8/13/2019	03-35-0101-07-00	FITNESS	WEIGHTS	14	475.8600235	210
8/13/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	2	38	12
8/13/2019	03-64-0001	FITNESS	CYCLING	3	899.9699707	405
8/13/2019	03-64-0001	FITNESS	CYCLING	1	299.9899902	135
8/13/2019	03-64-0002-01-00	DISC	DISC	1	299.9899902	276.5
8/13/2019	03-64-0003-01-12	FITNESS	CYCLING	1	579	273
8/13/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	2	44	6.400000095
8/13/2019	03-72-0502-01	ACCESSORIES	IMPULSE	24	239.7599945	162
8/13/2019	03-74-0001-01-00	ELECTRO	AUDIO	16	143.8399963	112
8/13/2019	03-74-0002-01-00	ELECTRO	AUDIO	3	75	14.25
8/13/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/13/2019	03-81-0002-00-00	ESSENTIALS	BODY CARE	1	19	6
8/13/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	4	39.95999908	17.60000038
8/13/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	2	18	6
8/13/2019	03-85-0301-01-00	ESSENTIALS	SHEETS	1	59	21
8/13/2019	04-15-0105-01-00	GEAR	TOPS	2	15.97999954	5.559999943
8/13/2019	04-31-0102-01-00	AUTOMOTIVE	RINGS	1	9.989999771	7.369999886
8/13/2019	04-82-0001-00-00	ESSENTIALS	BATH	3	96	33.59999943
8/13/2019	06-81-1702-00-00	ESSENTIALS	BODY CARE	2	64	25.60000038
8/13/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	2	38	19
8/13/2019	08-28-0201-00-00	FITNESS	MAT	37	836.6299915	405.1499929
8/13/2019	08-31-0201-00-00	ACCESSORIES	RINGS	10	109.8999977	67.5
8/13/2019	08-31-0202-00-00	ACCESSORIES	RINGS	16	143.8399963	37.91999817
8/13/2019	08-31-0203-00-00	ACCESSORIES	RINGS	41	409.5899906	246
8/13/2019	08-34-0201-00-00	GEAR	OUTERWEAR	2	50	14.88000011
8/13/2019	08-34-0202-00-00	GEAR	OUTERWEAR	13	194.869997	101.4000025
8/13/2019	08-34-0209-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/13/2019	08-34-0210-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/13/2019	08-34-0211-00-00	GEAR	OUTERWEAR	2	50	22.95999908
8/13/2019	10-81-0001-00-00	ESSENTIALS	BODY CARE	2	58	25
8/13/2019	13-31-0101-01	ACCESSORIES	RINGS	1	20	7.119999886
8/13/2019	13-82-0101-01-00	ESSENTIALS	BATH	3	78	26.64000034
8/13/2019	14-63-1401-01-00	FITNESS	CYCLING	2	39.97999954	31
8/13/2019	17-24-0103-01-00	FITNESS	LOWER BODY	2	39.97999954	25.20000076
8/13/2019	17-24-0108-11-00	FITNESS	LOWER BODY	4	43.95999908	21
8/13/2019	17-24-0109-11-00	FITNESS	LOWER BODY	5	54.94999886	28.80000114
8/13/2019	17-24-0110-11-00	FITNESS	LOWER BODY	3	32.96999931	18.45000029
8/13/2019	17-24-0111-11-00	FITNESS	LOWER BODY	2	60	15.60000038
8/13/2019	17-24-0114-00-00	DISC	DISC	1	11.98999977	12.30000019
8/13/2019	17-24-0301-11-00	DISC	DISC	4	27.95999908	11.15999985
8/13/2019	17-26-0001-01-00	FITNESS	WEIGHTS	1	40	11.88000011
8/13/2019	20-87-0001-00	ESSENTIALS	BATH	1	5	1.440000057
8/13/2019	22-82-1301-00-12	ESSENTIALS	BATH	9	269.9099979	143.3700027
8/13/2019	23-33-0201-00-00	GEAR	OUTERWEAR	2	32	13.5
8/13/2019	23-82-0101-01-00	ESSENTIALS	BATH	3	126	37.14000034
8/13/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/13/2019	33-81-1701-00-00	ESSENTIALS	BODY CARE	7	56	25.95599961
8/13/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	6	127.9399986	110.279995
8/13/2019	38-31-0001-00-12	AUTOMOTIVE	RINGS	3	135	48.95999908
8/13/2019	38-51-0101-01-00	ELECTRO	ELECTRO ACCESSORIES	3	297	112.2599945
8/13/2019	38-73-1401-01-00	DISC	DISC	2	23.97999954	11.89999962
8/13/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/13/2019	40-24-0001-01-00	FITNESS	LOWER BODY	2	70	17.94000053
8/13/2019	40-33-0001-00-00	GEAR	OUTERWEAR	3	297	107.9100037
8/13/2019	40-54-0001-01-00	ELECTRO	COMPLETE KIT	1	79	23.96999931
8/13/2019	42-26-0001-01-00	DISC	DISC	3	56.96999931	51
8/13/2019	42-26-0002-01-00	DISC	DISC	2	42.97999954	30
8/13/2019	42-26-0003-01-00	DISC	DISC	1	18.98999977	15
8/14/2019	01-21-1003-14-12	COSMETICS	MASKS	1	55	17.72999954
8/14/2019	01-21-1004-14-12	COSMETICS	MASKS	4	236	81.19999695
8/14/2019	01-21-1005-14-12	COSMETICS	MASKS	2	118	45.29999924
8/14/2019	01-21-1006-15-12	COSMETICS	MASKS	1	55	21.22999954
8/14/2019	01-21-1007-15-12	COSMETICS	MASKS	1	55	21.26000023
8/14/2019	01-21-1008-14-12	COSMETICS	MASKS	1	59	23.02000046
8/14/2019	01-21-1013-14-12	COSMETICS	MASKS	2	158	39.88000107
8/14/2019	01-21-2005-14-12	COSMETICS	MASKS	1	109	35.40999985
8/14/2019	01-21-2011-14-12	COSMETICS	MASKS	2	199.9799957	84.33999634
8/14/2019	01-21-3001-14-12	COSMETICS	MASKS	1	38.99000168	21.43000031
8/14/2019	01-21-3005-14-12	COSMETICS	MASKS	1	73	14.25
8/14/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	31	1570.980003	852.5
8/14/2019	01-24-0203-00-12	FITNESS	LOWER BODY	1	45	16.20999908
8/14/2019	01-24-0304-01-00	DISC	DISC	1	6.989999771	4.46999979
8/14/2019	01-28-1301-03-12	FITNESS	MAT	8	168	57.36000061
8/14/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	1	5	0.25
8/14/2019	01-29-1301-01-00	FITNESS	ACCESSORIES	2	64	11
8/14/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	4	23.95999908	8.399999619
8/14/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	9	179.9099979	71.46000051
8/14/2019	01-31-0104-01-00	AUTOMOTIVE	RINGS	2	58	12.39999962
8/14/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	8	119.9199982	52.79999924
8/14/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	50	13.60000038
8/14/2019	01-31-0107-01-12	GEAR	OUTERWEAR	1	69	20.05999947
8/14/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	1	22	5.25
8/14/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	5	110	31.74999952
8/14/2019	01-32-0101-01	GEAR	OUTERWEAR	17	169.8299961	64.59999919
8/14/2019	01-74-1301-00-00	ACCESSORIES	IMPULSE	1	21.98999977	17.14999962
8/14/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	9	71.90999794	28.80000043
8/14/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	13	116.869997	55.90000248
8/14/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	7	62.9299984	27.86000013
8/14/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	4	56	11
8/14/2019	02-24-0101-01-00	FITNESS	LOWER BODY	3	56.96999931	30
8/14/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	25	174.7499943	43.75
8/14/2019	02-31-0103-01-00	ACCESSORIES	RINGS	8	79.91999817	23.60000038
8/14/2019	02-32-0101-01-00	GEAR	OUTERWEAR	2	44	4.099999905
8/14/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
8/14/2019	02-40-0001	SLEEPWEAR	INTIMATES	2	38	9
8/14/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	17	2.99000001
8/14/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	15	146.8499966	44.25000072
8/14/2019	02-40-0402-00-00	DISC	DISC	5	54.94999886	18.75
8/14/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	9	89.90999794	33.75
8/14/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	1	0	21.51000023
8/14/2019	02-62-0401-01-12	FITNESS	CYCLING	5	364.9499893	189.2000008
8/14/2019	02-62-1401-01-00	FITNESS	CYCLING	1	29	9.75
8/14/2019	02-63-0402-01-12	FITNESS	CYCLING	1	85	24
8/14/2019	02-63-0403-01-00	FITNESS	CYCLING	3	1184.969971	516
8/14/2019	02-63-0403-01-12	FITNESS	CYCLING	2	1390	515
8/14/2019	02-63-1301-01-00	FITNESS	CYCLING	1	0	6.400000095
8/14/2019	02-71-1401-01-00	ACCESSORIES	IMPULSE	2	77.98000336	24
8/14/2019	02-71-1402-01-12	ACCESSORIES	IMPULSE	9	449.9100151	170.5500069
8/14/2019	02-71-1403-01-12	ACCESSORIES	IMPULSE	1	109	33.15000153
8/14/2019	02-73-0001-01-00	ACCESSORIES	BELTS	3	117	32.55000114
8/14/2019	02-73-0002-01-00	ACCESSORIES	BELTS	1	45	11
8/14/2019	02-73-1302-01-00	ACCESSORIES	BELTS	8	31.92000008	11.19999981
8/14/2019	02-73-1403-01-00	DISC	DISC	4	31.95999908	17
8/14/2019	02-74-0405-01	ACCESSORIES	IMPULSE	1	19	4.349999905
8/14/2019	02-74-1201-00-00	DISC	DISC	6	77.93999863	33
8/14/2019	02-74-1302-01-13	ACCESSORIES	IMPULSE	3	105	24.30000114
8/14/2019	02-85-0301-01-00	ESSENTIALS	SHEETS	2	54	10.69999981
8/14/2019	03-22-0002-01-12	FITNESS	LOWER BODY	3	297	91.91999817
8/14/2019	03-22-0003-01-03	FITNESS	APPAREL	4	476	150
8/14/2019	03-22-0004	DISC	DISC	19	759.8100319	418
8/14/2019	03-22-0106-01-00	DISC	DISC	1	58.99000168	43.5
8/14/2019	03-22-0110-11-00	DISC	DISC	36	3095.639923	1728
8/14/2019	03-24-0107-01-00	FITNESS	APPAREL	6	179.9399986	117
8/14/2019	03-24-0301-00-12	FITNESS	LOWER BODY	8	183.9199982	86.40000153
8/14/2019	03-24-0302-01-00	FITNESS	LOWER BODY	2	37.97999954	21
8/14/2019	03-25-0001-01-00	COSMETICS	MASKS	5	224.9500084	90
8/14/2019	03-25-0002-01-00	FITNESS	LOWER BODY	5	199.9500084	81.00000381
8/14/2019	03-25-0003-01-00	COSMETICS	MASKS	2	89.98000336	36
8/14/2019	03-26-0002-00-00	DISC	DISC	5	139.9499989	105
8/14/2019	03-31-0102-01-00	ACCESSORIES	RINGS	1	20	4
8/14/2019	03-32-0402-00-00	GEAR	OUTERWEAR	9	359.9100151	119.1599979
8/14/2019	03-33-1303-00-00	GEAR	OUTERWEAR	1	129	40.16999817
8/14/2019	03-35-0101-01-00	FITNESS	WEIGHTS	1	69	15
8/14/2019	03-35-0101-07-00	FITNESS	WEIGHTS	11	373.8900185	165
8/14/2019	03-40-0101-01-12	SLEEPWEAR	INTIMATES	1	19	6
8/14/2019	03-64-0001	FITNESS	CYCLING	3	899.9699707	405
8/14/2019	03-72-0501-01-00	ACCESSORIES	IMPULSE	2	44	6.400000095
8/14/2019	03-72-0502-01	ACCESSORIES	IMPULSE	25	249.7499943	168.75
8/14/2019	03-74-0001-01-00	ELECTRO	AUDIO	4	35.95999908	28
8/14/2019	03-74-0003-01-00	ACCESSORIES	IMPULSE	1	99	24
8/14/2019	03-81-0101-00-00	ESSENTIALS	BODY CARE	3	29.96999931	13.20000029
8/14/2019	03-81-1702-00-00	ESSENTIALS	BODY CARE	2	18	6
8/14/2019	03-85-0301-01-00	ESSENTIALS	SHEETS	1	59	21
8/14/2019	04-15-0104-01-00	GEAR	TOPS	2	44	9.319999695
8/14/2019	04-15-0105-01-00	GEAR	TOPS	6	47.93999863	16.67999983
8/14/2019	04-82-0001-00-12	ESSENTIALS	BATH	1	69	31.25
8/14/2019	06-81-1703-00-00	ESSENTIALS	BODY CARE	2	38	19
8/14/2019	08-28-0201-00-00	FITNESS	MAT	26	573.739994	284.699995
8/14/2019	08-31-0201-00-00	ACCESSORIES	RINGS	11	120.8899975	74.25
8/14/2019	08-31-0202-00-00	ACCESSORIES	RINGS	7	62.9299984	16.5899992
8/14/2019	08-31-0203-00-00	ACCESSORIES	RINGS	19	189.8099957	114
8/14/2019	08-34-0201-00-00	GEAR	OUTERWEAR	3	75	22.32000017
8/14/2019	08-34-0202-00-00	GEAR	OUTERWEAR	3	44.96999931	23.40000057
8/14/2019	08-34-0203-00-00	GEAR	OUTERWEAR	1	26	6.159999847
8/14/2019	08-34-0209-00-00	GEAR	OUTERWEAR	1	25	11.47999954
8/14/2019	08-34-0211-00-00	GEAR	OUTERWEAR	3	75	34.43999863
8/14/2019	13-31-0101-01	ACCESSORIES	RINGS	1	0	7.119999886
8/14/2019	13-31-0101-02	ACCESSORIES	RINGS	4	80	28.47999954
8/14/2019	13-82-0101-01-00	ESSENTIALS	BATH	3	78	26.64000034
8/14/2019	14-63-1401-01-00	FITNESS	CYCLING	6	119.9399986	93
8/14/2019	17-24-0106-11-00	FITNESS	LOWER BODY	1	39	9.449999809
8/14/2019	17-24-0108-11-00	FITNESS	LOWER BODY	3	32.96999931	15.75
8/14/2019	17-24-0109-11-00	FITNESS	LOWER BODY	1	10.98999977	5.760000229
8/14/2019	17-24-0111-11-00	FITNESS	LOWER BODY	1	30	7.800000191
8/14/2019	20-87-0001-00	ESSENTIALS	BATH	1	9	2.880000114
8/14/2019	20-87-0001-00	ESSENTIALS	BATH	1	22	7.199999809
8/14/2019	22-82-1301-00-12	ESSENTIALS	BATH	7	209.9299984	111.5100021
8/14/2019	23-33-0201-00-00	GEAR	OUTERWEAR	4	64	27
8/14/2019	23-82-0102-01-00	ESSENTIALS	BATH	1	21	7.429999828
8/14/2019	23-82-1301-01-00	ESSENTIALS	BATH	3	48	14.64000034
8/14/2019	34-84-0901-01	ESSENTIALS	GLOVES	1	20	8.199999809
8/14/2019	37-84-0201-01-00	ESSENTIALS	GLOVES	26	504.739994	477.8799782
8/14/2019	38-73-1401-01-00	DISC	DISC	4	47.95999908	23.79999924
8/14/2019	38-82-0401-00-12	ESSENTIALS	BATH	1	59	28.87000084
8/14/2019	40-33-0001-00-00	GEAR	OUTERWEAR	2	198	71.94000244
8/14/2019	42-26-0001-01-00	DISC	DISC	1	18.98999977	17
8/14/2019	42-26-0003-01-00	DISC	DISC	2	37.97999954	30
8/14/2019	42-74-0003-00-00	ACCESSORIES	IMPULSE	2	70	24
8/15/2019	01-21-1002-14-12	COSMETICS	MASKS	2	110	25.29999924
8/15/2019	01-21-1003-14-12	COSMETICS	MASKS	1	55	17.72999954
8/15/2019	01-21-1004-14-12	COSMETICS	MASKS	2	118	40.59999847
8/15/2019	01-21-1005-14-12	COSMETICS	MASKS	2	118	45.29999924
8/15/2019	01-21-1008-14-12	COSMETICS	MASKS	3	177	69.06000137
8/15/2019	01-21-2001-14-12	COSMETICS	MASKS	1	89	32.52000046
8/15/2019	01-21-2008-14-12	COSMETICS	MASKS	1	75	17.14999962
8/15/2019	01-22-0103-01-00	FITNESS	FOOTWEAR	28	1372.990002	770
8/15/2019	01-24-0203-00-12	FITNESS	LOWER BODY	1	45	16.20999908
8/15/2019	01-24-0304-01-00	DISC	DISC	5	34.94999886	22.34999895
8/15/2019	01-25-0007-01-12	FITNESS	ELECTRO DEV	1	58	19
8/15/2019	01-25-0009-01-12	FITNESS	ELECTRO DEV	2	104	34.84000015
8/15/2019	01-28-1301-03-12	FITNESS	MAT	3	63	21.51000023
8/15/2019	01-29-0002-00-00	FITNESS	ACCESSORIES	2	10	0.5
8/15/2019	01-29-1304-01-00	FITNESS	ACCESSORIES	1	5.989999771	2.099999905
8/15/2019	01-31-0101-01-00	AUTOMOTIVE	RINGS	13	259.869997	103.2200007
8/15/2019	01-31-0103-01-00	ACCESSORIES	RINGS	1	25	4.5
8/15/2019	01-31-0105-01-00	AUTOMOTIVE	RINGS	6	89.93999863	39.59999943
8/15/2019	01-31-0106-01-00	AUTOMOTIVE	RINGS	2	50	13.60000038
8/15/2019	01-31-0107-01-12	GEAR	OUTERWEAR	3	207	60.1799984
8/15/2019	01-31-0108-01-00	AUTOMOTIVE	RINGS	2	44	10.5
8/15/2019	01-31-0109-01-00	AUTOMOTIVE	RINGS	8	176	50.79999924
8/15/2019	01-32-0101-01	GEAR	OUTERWEAR	15	149.8499966	56.99999928
8/15/2019	01-74-1301-00-00	ACCESSORIES	IMPULSE	5	109.9499989	85.74999809
8/15/2019	01-81-1601-00-00	ESSENTIALS	BODY CARE	10	79.89999771	32.00000048
8/15/2019	01-83-1601-00-00	ESSENTIALS	ORAL CARE	12	107.8799973	51.60000229
8/15/2019	01-83-1602-00-00	ESSENTIALS	ORAL CARE	11	98.88999748	43.78000021
8/15/2019	01-83-1603-00-00	ESSENTIALS	ORAL CARE	4	56	11
8/15/2019	02-24-0101-01-00	FITNESS	LOWER BODY	4	75.95999908	40
8/15/2019	02-31-0101-01-00	AUTOMOTIVE	RINGS	29	202.7099934	50.75
8/15/2019	02-31-0103-01-00	ACCESSORIES	RINGS	9	89.90999794	26.55000043
8/15/2019	02-32-0101-01-00	GEAR	OUTERWEAR	1	22	2.049999952
8/15/2019	02-32-0401-00-00	GEAR	OUTERWEAR	1	65	16.20000076
8/15/2019	02-40-0001	SLEEPWEAR	INTIMATES	5	95	22.5
8/15/2019	02-40-0301-01-12	SLEEPWEAR	INTIMATES	1	17	2.99000001
8/15/2019	02-40-0401-00-00	SLEEPWEAR	INTIMATES	10	99.89999771	29.50000048
8/15/2019	02-40-0402-00-00	DISC	DISC	8	76.9299984	30
8/15/2019	02-40-1301-00-00	SLEEPWEAR	INTIMATES	11	109.8899975	41.25
8/15/2019	02-52-1301-01-12	ELECTRO	COMPLETE KIT	4	279.9599915	86.04000092
8/15/2019	02-62-0401-01-12	FITNESS	CYCLING	1	72.98999786	37.84000015
8/15/2019	02-63-0403-01-00	FITNESS	CYCLING	9	3554.909912	1548
8/15/2019	02-63-0403-01-12	FITNESS	CYCLING	1	695	257.5
8/15/2019	02-63-1301-01-00	FITNESS	CYCLING	1	35	6.400000095
